Serial,Collection Day,Location,Collection Number,Lat,Lng,Color
1520625,11,WiFi Left - Famine Memorial - Opp. IFSC House,1,53.3479804,-6.249553554,"[255, 0, 0]"
1520625,12,WiFi Left - Famine Memorial - Opp. IFSC House,1,53.3479804,-6.249553554,"[255, 0, 0]"
1520625,13,WiFi Left - Famine Memorial - Opp. IFSC House,1,53.3479804,-6.249553554,"[255, 0, 0]"
1520625,14,WiFi Left - Famine Memorial - Opp. IFSC House,1,53.3479804,-6.249553554,"[255, 0, 0]"
1520625,15,WiFi Left - Famine Memorial - Opp. IFSC House,1,53.3479804,-6.249553554,"[255, 0, 0]"
1520625,16,WiFi Left - Famine Memorial - Opp. IFSC House,1,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,17,WiFi Left - Famine Memorial - Opp. IFSC House,1,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,18,WiFi Left - Famine Memorial - Opp. IFSC House,1,53.3479804,-6.249553554,"[255, 0, 0]"
1520625,20,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,21,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,22,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,23,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,24,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,25,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[255, 0, 0]"
1520625,26,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,27,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,28,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,29,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[255, 0, 0]"
1520625,30,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[128, 128, 128]"
1520625,31,WiFi Left - Famine Memorial - Opp. IFSC House,2,53.3479804,-6.249553554,"[255, 0, 0]"
1528870,1,Outside Connolly Station - Inbound At Bus Stops.,0,53.35061066,-6.250205161,"[128, 128, 128]"
1528870,2,Outside Connolly Station - Inbound At Bus Stops.,0,53.35061066,-6.250205161,"[128, 128, 128]"
1528870,3,Outside Connolly Station - Inbound At Bus Stops.,0,53.35061066,-6.250205161,"[128, 128, 128]"
1528870,8,Outside Connolly Station - Inbound At Bus Stops.,5,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,9,Outside Connolly Station - Inbound At Bus Stops.,5,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,15,Outside Connolly Station - Inbound At Bus Stops.,10,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,16,Outside Connolly Station - Inbound At Bus Stops.,10,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,17,Outside Connolly Station - Inbound At Bus Stops.,10,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,20,Outside Connolly Station - Inbound At Bus Stops.,13,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,21,Outside Connolly Station - Inbound At Bus Stops.,13,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,22,Outside Connolly Station - Inbound At Bus Stops.,13,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,24,Outside Connolly Station - Inbound At Bus Stops.,14,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,25,Outside Connolly Station - Inbound At Bus Stops.,14,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,26,Outside Connolly Station - Inbound At Bus Stops.,14,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,27,Outside Connolly Station - Inbound At Bus Stops.,14,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,28,Outside Connolly Station - Inbound At Bus Stops.,14,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,29,Outside Connolly Station - Inbound At Bus Stops.,14,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,30,Outside Connolly Station - Inbound At Bus Stops.,14,53.35061066,-6.250205161,"[0, 255, 0]"
1528870,31,Outside Connolly Station - Inbound At Bus Stops.,14,53.35061066,-6.250205161,"[0, 255, 0]"
1530129,1,North Wall Quay - Opp. Convention Centre - Recycler,0,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,2,North Wall Quay - Opp. Convention Centre - Recycler,0,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,3,North Wall Quay - Opp. Convention Centre - Recycler,0,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,6,North Wall Quay - Opp. Convention Centre - Recycler,2,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,7,North Wall Quay - Opp. Convention Centre - Recycler,2,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,8,North Wall Quay - Opp. Convention Centre - Recycler,2,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,9,North Wall Quay - Opp. Convention Centre - Recycler,2,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,10,North Wall Quay - Opp. Convention Centre - Recycler,2,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,11,North Wall Quay - Opp. Convention Centre - Recycler,2,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,12,North Wall Quay - Opp. Convention Centre - Recycler,2,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,13,North Wall Quay - Opp. Convention Centre - Recycler,2,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,14,North Wall Quay - Opp. Convention Centre - Recycler,2,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,16,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,17,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,18,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,19,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,20,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,21,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,22,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,23,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,24,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,25,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,26,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,27,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,28,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,29,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,30,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530129,31,North Wall Quay - Opp. Convention Centre - Recycler,3,53.34738507,-6.239812346,"[128, 128, 128]"
1530139,1,Barrow St - Grand Canal Dock Dart Station - Recycler,0,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,2,Barrow St - Grand Canal Dock Dart Station - Recycler,0,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,3,Barrow St - Grand Canal Dock Dart Station - Recycler,0,53.33941736,-6.236648932,"[255, 0, 0]"
1530139,4,Barrow St - Grand Canal Dock Dart Station - Recycler,0,53.33941736,-6.236648932,"[255, 0, 0]"
1530139,5,Barrow St - Grand Canal Dock Dart Station - Recycler,0,53.33941736,-6.236648932,"[255, 0, 0]"
1530139,6,Barrow St - Grand Canal Dock Dart Station - Recycler,0,53.33941736,-6.236648932,"[255, 0, 0]"
1530139,7,Barrow St - Grand Canal Dock Dart Station - Recycler,0,53.33941736,-6.236648932,"[255, 0, 0]"
1530139,8,Barrow St - Grand Canal Dock Dart Station - Recycler,0,53.33941736,-6.236648932,"[255, 0, 0]"
1530139,11,Barrow St - Grand Canal Dock Dart Station - Recycler,2,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,12,Barrow St - Grand Canal Dock Dart Station - Recycler,2,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,13,Barrow St - Grand Canal Dock Dart Station - Recycler,2,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,14,Barrow St - Grand Canal Dock Dart Station - Recycler,2,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,15,Barrow St - Grand Canal Dock Dart Station - Recycler,2,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,16,Barrow St - Grand Canal Dock Dart Station - Recycler,2,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,17,Barrow St - Grand Canal Dock Dart Station - Recycler,2,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,18,Barrow St - Grand Canal Dock Dart Station - Recycler,2,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,19,Barrow St - Grand Canal Dock Dart Station - Recycler,2,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,20,Barrow St - Grand Canal Dock Dart Station - Recycler,2,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,22,Barrow St - Grand Canal Dock Dart Station - Recycler,3,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,23,Barrow St - Grand Canal Dock Dart Station - Recycler,3,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,24,Barrow St - Grand Canal Dock Dart Station - Recycler,3,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,25,Barrow St - Grand Canal Dock Dart Station - Recycler,3,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,26,Barrow St - Grand Canal Dock Dart Station - Recycler,3,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,27,Barrow St - Grand Canal Dock Dart Station - Recycler,3,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,28,Barrow St - Grand Canal Dock Dart Station - Recycler,3,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,29,Barrow St - Grand Canal Dock Dart Station - Recycler,3,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,30,Barrow St - Grand Canal Dock Dart Station - Recycler,3,53.33941736,-6.236648932,"[128, 128, 128]"
1530139,31,Barrow St - Grand Canal Dock Dart Station - Recycler,3,53.33941736,-6.236648932,"[128, 128, 128]"
1530151,1,Opp. CHQ - DCC Docklands Office - Recyler,0,53.3479832,-6.247871295,"[255, 0, 0]"
1530151,2,Opp. CHQ - DCC Docklands Office - Recyler,0,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,3,Opp. CHQ - DCC Docklands Office - Recyler,0,53.3479832,-6.247871295,"[255, 0, 0]"
1530151,4,Opp. CHQ - DCC Docklands Office - Recyler,0,53.3479832,-6.247871295,"[255, 0, 0]"
1530151,5,Opp. CHQ - DCC Docklands Office - Recyler,0,53.3479832,-6.247871295,"[255, 0, 0]"
1530151,6,Opp. CHQ - DCC Docklands Office - Recyler,0,53.3479832,-6.247871295,"[255, 0, 0]"
1530151,8,Opp. CHQ - DCC Docklands Office - Recyler,1,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,9,Opp. CHQ - DCC Docklands Office - Recyler,1,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,10,Opp. CHQ - DCC Docklands Office - Recyler,1,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,11,Opp. CHQ - DCC Docklands Office - Recyler,1,53.3479832,-6.247871295,"[255, 0, 0]"
1530151,12,Opp. CHQ - DCC Docklands Office - Recyler,1,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,14,Opp. CHQ - DCC Docklands Office - Recyler,2,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,15,Opp. CHQ - DCC Docklands Office - Recyler,2,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,16,Opp. CHQ - DCC Docklands Office - Recyler,2,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,17,Opp. CHQ - DCC Docklands Office - Recyler,2,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,18,Opp. CHQ - DCC Docklands Office - Recyler,2,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,19,Opp. CHQ - DCC Docklands Office - Recyler,2,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,21,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,22,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,23,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,24,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,25,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,26,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,27,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,28,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,29,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,30,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530151,31,Opp. CHQ - DCC Docklands Office - Recyler,3,53.3479832,-6.247871295,"[128, 128, 128]"
1530158,1,Connolly Station - Harbour Master Place - Recycler,0,53.35000561,-6.250277905,"[128, 128, 128]"
1530158,2,Connolly Station - Harbour Master Place - Recycler,0,53.35000561,-6.250277905,"[128, 128, 128]"
1530158,3,Connolly Station - Harbour Master Place - Recycler,0,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,4,Connolly Station - Harbour Master Place - Recycler,0,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,5,Connolly Station - Harbour Master Place - Recycler,0,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,6,Connolly Station - Harbour Master Place - Recycler,0,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,7,Connolly Station - Harbour Master Place - Recycler,0,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,8,Connolly Station - Harbour Master Place - Recycler,0,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,9,Connolly Station - Harbour Master Place - Recycler,0,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,11,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[128, 128, 128]"
1530158,12,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[128, 128, 128]"
1530158,13,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[128, 128, 128]"
1530158,14,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,15,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,16,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,17,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,18,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,19,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,20,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,21,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,22,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,23,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,24,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,25,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,26,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,27,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,28,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,29,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,30,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530158,31,Connolly Station - Harbour Master Place - Recycler,1,53.35000561,-6.250277905,"[255, 0, 0]"
1530159,1,Hannover Quay - Spar - Recycler,0,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,3,Hannover Quay - Spar - Recycler,1,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,4,Hannover Quay - Spar - Recycler,1,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,5,Hannover Quay - Spar - Recycler,1,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,6,Hannover Quay - Spar - Recycler,1,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,7,Hannover Quay - Spar - Recycler,1,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,8,Hannover Quay - Spar - Recycler,1,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,9,Hannover Quay - Spar - Recycler,1,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,10,Hannover Quay - Spar - Recycler,1,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,11,Hannover Quay - Spar - Recycler,1,53.34414773,-6.236308459,"[255, 0, 0]"
1530159,12,Hannover Quay - Spar - Recycler,1,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,14,Hannover Quay - Spar - Recycler,2,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,15,Hannover Quay - Spar - Recycler,2,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,16,Hannover Quay - Spar - Recycler,2,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,17,Hannover Quay - Spar - Recycler,2,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,18,Hannover Quay - Spar - Recycler,2,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,19,Hannover Quay - Spar - Recycler,2,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,20,Hannover Quay - Spar - Recycler,2,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,21,Hannover Quay - Spar - Recycler,2,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,22,Hannover Quay - Spar - Recycler,2,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,24,Hannover Quay - Spar - Recycler,3,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,25,Hannover Quay - Spar - Recycler,3,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,26,Hannover Quay - Spar - Recycler,3,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,27,Hannover Quay - Spar - Recycler,3,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,28,Hannover Quay - Spar - Recycler,3,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,29,Hannover Quay - Spar - Recycler,3,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,30,Hannover Quay - Spar - Recycler,3,53.34414773,-6.236308459,"[128, 128, 128]"
1530159,31,Hannover Quay - Spar - Recycler,3,53.34414773,-6.236308459,"[128, 128, 128]"
1530160,1,Mayor St. - Spar - Recycler,0,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,2,Mayor St. - Spar - Recycler,0,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,3,Mayor St. - Spar - Recycler,0,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,4,Mayor St. - Spar - Recycler,0,53.3493948,-6.244817935,"[255, 0, 0]"
1530160,5,Mayor St. - Spar - Recycler,0,53.3493948,-6.244817935,"[255, 0, 0]"
1530160,7,Mayor St. - Spar - Recycler,1,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,8,Mayor St. - Spar - Recycler,1,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,9,Mayor St. - Spar - Recycler,1,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,11,Mayor St. - Spar - Recycler,2,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,12,Mayor St. - Spar - Recycler,2,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,13,Mayor St. - Spar - Recycler,2,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,14,Mayor St. - Spar - Recycler,2,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,15,Mayor St. - Spar - Recycler,2,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,16,Mayor St. - Spar - Recycler,2,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,17,Mayor St. - Spar - Recycler,2,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,19,Mayor St. - Spar - Recycler,3,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,20,Mayor St. - Spar - Recycler,3,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,21,Mayor St. - Spar - Recycler,3,53.3493948,-6.244817935,"[128, 128, 128]"
1530160,22,Mayor St. - Spar - Recycler,3,53.3493948,-6.244817935,"[128, 128, 128]"
